project,alpha,walks,capacity,graph,policy,far_threshold,prefetch_depth,start_node,avg_length,total_steps,auth_time,walk_time,auth_calls,cache_hit,cache_miss,hit_rate,is_length1,is_failed,source_log
baseline,0.01,100,100,vldb,lru,,,0,119.95,11995,10.411243,41.050393,6765,5130,6765,0.4312736443883985,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/lru_100/vldb.log
baseline,0.01,100,100,vldb,lru,,,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/lru_100/vldb.log
baseline,0.01,100,100,vldb,memo,,,0,119.95,11995,53.504701,175.86046,16247,12437,16392,0.4314058760276111,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.01,100,100,vldb,memo,,,1,92.32,9232,40.514863,116.317686,8991,7449,9223,0.44679702495201534,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.01,100,100,vldb,memo,,,2,102.97,10297,42.480196,163.254423,6323,2360,6505,0.2662154540327129,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.01,100,100,vldb,memo,,,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.01,100,100,vldb,memo,,,4,1.0,100,2.217356,0.112147,97,499,115,0.8127035830618893,True,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.01,100,100,vldb,none,,,0,119.95,11995,91.253117,238.283482,32145,6978,32318,0.17757532573289903,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.01,100,100,vldb,none,,,1,92.32,9232,63.120561,155.224222,21927,5099,22011,0.1880855772777573,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.01,100,100,vldb,none,,,2,102.97,10297,15.686348,0.0,6914,4161,6956,0.3742916254385176,True,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.01,100,100,vldb,none,,,3,102.24,10224,39.317768,105.725889,18342,4385,18431,0.19218969144460027,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.01,100,100,vldb,none,,,4,1.0,100,0.06583,0.020414,36,403,53,0.8837719298245614,True,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.01,100,100,vldb,arc,,,0,119.95,11995,10.107601,40.271119,6772,5123,6772,0.43068516183270283,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.01,100,100,vldb,arc,,,1,92.32,9232,8.603592,29.517332,6271,5101,6271,0.4485578614139993,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.01,100,100,vldb,arc,,,2,102.97,10297,9.453908,32.935266,6805,6137,6805,0.4741925513830938,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.01,100,100,vldb,arc,,,3,102.24,10224,9.375683,33.91136,6961,5539,6961,0.44312,False,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.01,100,100,vldb,arc,,,4,1.0,100,0.002138,0.016154,1,98,1,0.98989898989899,True,False,base/auth-baseline-cache/results/alpha0.01_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.1,100,100,vldb,lru,,,0,10.52,1052,0.73611,3.032335,466,486,466,0.5105042016806722,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/lru_100/vldb.log
baseline,0.1,100,100,vldb,lru,,,1,8.64,864,0.863288,2.709605,590,369,590,0.38477580813347234,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/lru_100/vldb.log
baseline,0.1,100,100,vldb,lru,,,2,8.5,850,0.59654,2.341144,430,596,430,0.580896686159844,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/lru_100/vldb.log
baseline,0.1,100,100,vldb,lru,,,3,7.05,705,0.395741,1.589312,271,453,271,0.6256906077348067,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/lru_100/vldb.log
baseline,0.1,100,100,vldb,lru,,,4,1.0,100,0.002128,0.015408,1,84,1,0.9882352941176471,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/lru_100/vldb.log
baseline,0.1,100,100,vldb,memo,,,0,10.52,1052,0.563527,2.846826,352,600,352,0.6302521008403361,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.1,100,100,vldb,memo,,,1,8.64,864,0.688911,2.533691,469,490,469,0.5109489051094891,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.1,100,100,vldb,memo,,,2,8.5,850,0.392116,2.134182,288,738,288,0.7192982456140351,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.1,100,100,vldb,memo,,,3,7.05,705,0.357147,1.540538,247,477,247,0.6588397790055248,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.1,100,100,vldb,memo,,,4,1.0,100,0.002147,0.015333,1,84,1,0.9882352941176471,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/memo_100/vldb.log
baseline,0.1,100,100,vldb,none,,,0,10.52,1052,1.512364,3.762534,952,0,952,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.1,100,100,vldb,none,,,1,8.64,864,1.400738,3.220134,959,0,959,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.1,100,100,vldb,none,,,2,8.5,850,1.484042,3.184925,1026,0,1026,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.1,100,100,vldb,none,,,3,7.05,705,0.694903,1.83689,724,0,724,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.1,100,100,vldb,none,,,4,1.0,100,0.139802,0.15446,85,0,85,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/none_100/vldb.log
baseline,0.1,100,100,vldb,arc,,,0,10.52,1052,0.691292,3.000579,452,500,452,0.5252100840336135,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.1,100,100,vldb,arc,,,1,8.64,864,0.883069,2.746655,591,368,591,0.38373305526590196,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.1,100,100,vldb,arc,,,2,8.5,850,0.553771,2.316814,402,624,402,0.6081871345029239,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.1,100,100,vldb,arc,,,3,7.05,705,0.380123,1.568988,265,459,265,0.6339779005524862,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.1,100,100,vldb,arc,,,4,1.0,100,0.002131,0.015467,1,84,1,0.9882352941176471,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/vldb/arc_100/vldb.log
baseline,0.1,100,100,amazon0601,lru,,,0,8.31,831,0.326625,0.536356,1848,1554,1848,0.4567901234567901,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,1,1.0,100,0.0,2.214258,0,0,0,0.0,True,True,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,2,5.46,546,0.261753,2.224453,178,446,178,0.7147435897435898,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,3,8.12,812,0.525303,2.719182,356,581,356,0.6200640341515475,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,4,9.84,984,1.132492,3.63542,780,376,780,0.32525951557093424,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,0,7.33,733,0.517313,2.700679,256,377,256,0.5955766192733017,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,1,1.0,100,0.0,2.090466,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,2,5.46,546,0.245901,2.221969,162,462,162,0.7403846153846154,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,3,8.12,812,0.460762,2.676446,307,630,307,0.6723585912486659,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,4,9.84,984,1.007821,3.537175,676,480,676,0.41522491349480967,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,0,7.33,733,1.110292,3.282589,633,0,633,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,1,1.0,100,0.0,2.086505,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,2,5.46,546,0.935375,2.868202,624,0,624,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,3,8.12,812,1.40156,3.556267,937,0,937,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,4,9.84,984,1.659724,4.126579,1156,0,1156,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,0,7.33,733,0.445279,2.717792,271,362,271,0.5718799368088467,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,1,1.0,100,0.0,2.080321,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,2,5.46,546,0.243649,2.204387,163,461,163,0.7387820512820513,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,3,8.12,812,0.482165,2.702988,327,610,327,0.6510138740661686,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,4,9.84,984,1.137787,3.65457,781,375,781,0.32439446366782004,False,False,base/auth-baseline-cache/results/alpha0.1_walks_100_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,karate,lru,,,0,10.28,10280,2.425361,26.335781,1380,7900,1380,0.8512931034482759,False,False,base/auth-baseline-cache/results/karate/lru_100/karate.log
baseline,0.1,100,100,karate,lru,,,1,9.873,9873,1.329416,24.054986,769,10018,769,0.9287104848428664,False,False,base/auth-baseline-cache/results/karate/lru_100/karate.log
baseline,0.1,100,100,karate,lru,,,2,9.737,9737,0.028894,22.25675,17,13663,17,0.9987573099415205,False,False,base/auth-baseline-cache/results/karate/lru_100/karate.log
baseline,0.1,100,100,karate,lru,,,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-baseline-cache/results/karate/lru_100/karate.log
baseline,0.1,100,100,karate,memo,,,0,10.28,10280,0.194585,24.210376,111,9169,111,0.9880387931034482,False,False,base/auth-baseline-cache/results/karate/memo_100/karate.log
baseline,0.1,100,100,karate,memo,,,1,9.873,9873,0.17646,23.160221,104,10683,104,0.9903587651803096,False,False,base/auth-baseline-cache/results/karate/memo_100/karate.log
baseline,0.1,100,100,karate,memo,,,2,9.737,9737,0.029405,22.439725,17,13663,17,0.9987573099415205,False,False,base/auth-baseline-cache/results/karate/memo_100/karate.log
baseline,0.1,100,100,karate,memo,,,3,9.675,9675,0.168468,22.327354,99,9987,99,0.9901844140392624,False,False,base/auth-baseline-cache/results/karate/memo_100/karate.log
baseline,0.1,100,100,karate,memo,,,4,9.983,9983,0.152291,23.050344,91,10721,91,0.9915834258231595,False,False,base/auth-baseline-cache/results/karate/memo_100/karate.log
baseline,0.1,100,100,karate,none,,,0,10.28,10280,15.167167,38.137515,9280,0,9280,0.0,False,False,base/auth-baseline-cache/results/karate/none_100/karate.log
baseline,0.1,100,100,karate,none,,,1,9.873,9873,17.460764,39.381224,10787,0,10787,0.0,False,False,base/auth-baseline-cache/results/karate/none_100/karate.log
baseline,0.1,100,100,karate,none,,,2,9.737,9737,21.515865,42.822578,13680,0,13680,0.0,False,False,base/auth-baseline-cache/results/karate/none_100/karate.log
baseline,0.1,100,100,karate,none,,,3,9.675,9675,16.222005,37.593692,10086,0,10086,0.0,False,False,base/auth-baseline-cache/results/karate/none_100/karate.log
baseline,0.1,100,100,karate,none,,,4,9.983,9983,17.347176,39.468001,10812,0,10812,0.0,False,False,base/auth-baseline-cache/results/karate/none_100/karate.log
baseline,0.1,100,100,karate,arc,,,0,10.28,10280,2.345301,26.254677,1352,7928,1352,0.8543103448275862,False,False,base/auth-baseline-cache/results/karate/arc_100/karate.log
baseline,0.1,100,100,karate,arc,,,1,9.873,9873,1.260283,24.110165,733,10054,733,0.9320478353573746,False,False,base/auth-baseline-cache/results/karate/arc_100/karate.log
baseline,0.1,100,100,karate,arc,,,2,9.737,9737,0.02672,22.295228,17,13663,17,0.9987573099415205,False,False,base/auth-baseline-cache/results/karate/arc_100/karate.log
baseline,0.1,100,100,karate,arc,,,3,9.675,9675,2.275617,24.457826,1331,8755,1331,0.8680348998611938,False,False,base/auth-baseline-cache/results/karate/arc_100/karate.log
baseline,0.1,100,100,karate,arc,,,4,9.983,9983,0.867993,23.755252,503,10309,503,0.9534776174620792,False,False,base/auth-baseline-cache/results/karate/arc_100/karate.log
baseline,0.1,1000,100,vldb,lru,,,0,10.273,10273,6.337066,27.730185,4406,4867,4406,0.5248571120457242,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.1,1000,100,vldb,lru,,,1,9.644,9644,9.451809,29.54741,6636,4196,6636,0.387370753323486,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.1,1000,100,vldb,lru,,,2,9.989,9989,7.0763,27.008556,5320,6822,5320,0.5618514248064569,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.1,1000,100,vldb,lru,,,3,8.669,8669,5.610251,20.458371,4213,5004,4213,0.5429098405120972,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.1,1000,100,vldb,lru,,,4,1.0,1000,0.002152,0.133563,1,887,1,0.9988738738738738,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.1,1000,100,vldb,memo,,,0,10.273,10273,3.068335,24.615345,2112,7161,2112,0.7722419928825622,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.1,1000,100,vldb,memo,,,1,9.644,9644,3.656643,23.955739,2667,8165,2667,0.753785081240768,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.1,1000,100,vldb,memo,,,2,9.989,9989,2.962736,22.970843,2237,9905,2237,0.8157634656563992,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.1,1000,100,vldb,memo,,,3,8.669,8669,2.937365,17.816727,2198,7019,2198,0.7615276120212651,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.1,1000,100,vldb,memo,,,4,1.0,1000,0.00219,0.133416,1,887,1,0.9988738738738738,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.1,1000,100,vldb,none,,,0,10.273,10273,13.543218,34.450008,9273,0,9273,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.1,1000,100,vldb,none,,,1,9.644,9644,15.269953,35.05463,10832,0,10832,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.1,1000,100,vldb,none,,,2,9.989,9989,16.808847,36.36348,12142,0,12142,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.1,1000,100,vldb,none,,,3,8.669,8669,9.289123,23.87952,9217,0,9217,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.1,1000,100,vldb,none,,,4,1.0,1000,1.595211,1.763034,888,0,888,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.1,1000,100,vldb,arc,,,0,10.273,10273,5.680625,27.261598,3960,5313,3960,0.5729537366548043,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.1,1000,100,vldb,arc,,,1,9.644,9644,9.563794,29.813548,6681,4151,6681,0.38321639586410633,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.1,1000,100,vldb,arc,,,2,9.989,9989,5.831665,25.95726,4450,7692,4450,0.6335035414264536,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.1,1000,100,vldb,arc,,,3,8.669,8669,5.435721,20.33676,3988,5229,3988,0.5673212542041879,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.1,1000,100,vldb,arc,,,4,1.0,1000,0.002233,0.134914,1,887,1,0.9988738738738738,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.1,1000,100,amazon0601,lru,,,0,8.059,8059,4.779053,27.109075,3123,3936,3123,0.5575860603484913,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,lru,,,1,1.0,1000,0.0,21.537929,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,lru,,,2,5.558,5558,2.236475,22.476637,1513,4914,1513,0.7645868990197604,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,lru,,,3,7.662,7662,3.800086,25.880765,2643,5990,2643,0.6938491833661531,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,lru,,,4,9.028,9028,10.877199,35.919266,7308,3359,7308,0.31489640948720354,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,memo,,,0,8.059,8059,3.322528,25.624815,2059,5000,2059,0.7083156254426972,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,memo,,,1,1.0,1000,0.0,21.723779,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,memo,,,2,5.558,5558,1.601495,21.85433,1068,5359,1068,0.8338260463668897,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,memo,,,3,7.662,7662,2.48749,24.566302,1646,6987,1646,0.8093362678095679,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,memo,,,4,9.028,9028,5.001874,30.183684,3311,7356,3311,0.6896034498921909,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,none,,,0,8.059,8059,11.033583,33.141818,7059,0,7059,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,none,,,1,1.0,1000,0.0,21.629122,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,none,,,2,5.558,5558,9.542641,29.670583,6427,0,6427,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,none,,,3,7.662,7662,12.815283,34.535501,8633,0,8633,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,none,,,4,9.028,9028,15.569809,40.299845,10667,0,10667,0.0,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,arc,,,0,8.059,8059,4.384979,27.073037,2766,4293,2766,0.6081597960050998,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,arc,,,1,1.0,1000,0.0,21.71747,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,arc,,,2,5.558,5558,2.243549,22.989754,1409,5018,1409,0.780768632332348,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,arc,,,3,7.662,7662,3.6716,26.086631,2478,6155,2478,0.7129618904204795,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,1000,100,amazon0601,arc,,,4,9.028,9028,11.448739,37.458356,7301,3366,7301,0.3155526389800319,False,False,base/auth-baseline-cache/results/alpha0.1_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,0,42.21,4221,3.970539,30.245095,2443,1678,2443,0.4071827226401359,False,False,base/auth-baseline-cache/results/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,1,1.0,100,0.0,24.002115,0,0,0,0.0,True,False,base/auth-baseline-cache/results/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,2,18.91,1891,1.783461,27.021438,1191,1347,1191,0.5307328605200946,False,False,base/auth-baseline-cache/results/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,3,26.1,2610,2.624404,31.669576,1730,1565,1730,0.47496206373292865,False,False,base/auth-baseline-cache/results/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,lru,,,4,44.5,4450,5.169988,29.61294,3430,2317,3430,0.40316686967113274,False,False,base/auth-baseline-cache/results/amazon0601/lru_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,0,42.21,4221,3.534053,29.909453,2165,1956,2165,0.4746420771657365,False,False,base/auth-baseline-cache/results/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,1,1.0,100,0.0,23.90591,0,0,0,0.0,True,False,base/auth-baseline-cache/results/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,2,18.91,1891,1.557261,26.863959,1028,1510,1028,0.594956658786446,False,False,base/auth-baseline-cache/results/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,3,26.1,2610,2.15082,31.195691,1388,1907,1388,0.5787556904400607,False,False,base/auth-baseline-cache/results/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,memo,,,4,44.5,4450,4.345191,28.900462,2843,2904,2843,0.5053071167565687,False,False,base/auth-baseline-cache/results/amazon0601/memo_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,0,42.21,4221,6.935094,32.951192,4121,0,4121,0.0,False,False,base/auth-baseline-cache/results/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,1,1.0,100,0.0,23.849282,0,0,0,0.0,True,False,base/auth-baseline-cache/results/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,2,18.91,1891,3.769643,28.952597,2538,0,2538,0.0,False,False,base/auth-baseline-cache/results/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,3,26.1,2610,5.070571,34.200464,3295,0,3295,0.0,False,False,base/auth-baseline-cache/results/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,none,,,4,44.5,4450,8.650294,33.038683,5747,0,5747,0.0,False,False,base/auth-baseline-cache/results/amazon0601/none_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,0,42.21,4221,3.949858,30.225452,2440,1681,2440,0.40791070128609563,False,False,base/auth-baseline-cache/results/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,1,1.0,100,0.0,23.768821,0,0,0,0.0,True,False,base/auth-baseline-cache/results/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,2,18.91,1891,1.757491,26.958827,1182,1356,1182,0.5342789598108747,False,False,base/auth-baseline-cache/results/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,3,26.1,2610,2.472301,31.528954,1647,1648,1647,0.5001517450682853,False,False,base/auth-baseline-cache/results/amazon0601/arc_100/amazon0601.log
baseline,0.1,100,100,amazon0601,arc,,,4,44.5,4450,5.189171,29.747503,3437,2310,3437,0.40194884287454324,False,False,base/auth-baseline-cache/results/amazon0601/arc_100/amazon0601.log
